ORG_NPI_NUM,Claims,LAT,LNG,ZIP_CODE,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,White,Non-White,Unknown,% non-white,Masked Racial Diversity,No_Exptirpation,Exptirpation,% treated with extirpation,Masked Extirpation,Zip Code,Latitude,Longitude,Cummulative Claim Count,% of Claims,Deciles,Abbott Sites,Final_Zip_Code,Final_Latitude,Final_Longitude,Min,Max,Range,Average,Mapped_State_Name
1245785567,33,28.663876,-81.196278,32765,"OVIEDO MEDICAL CENTER, LLC",8300 RED BUG LAKE RD,OVIEDO,FL,29,4,0,12.12,<33.33%,33,0,0,0%,32765,28.657883,-81.228053,273452,91%,Decile 10,0,32765,28.657883,-81.228053,<10,35,<10-35,12,Florida
1326061730,33,36.361651,-78.648952,27565,GRANVILLE HEALTH SYSTEM,1010 COLLEGE ST,OXFORD,NC,19,14,0,42.42,42.42%,33,0,0,0%,27565,36.326615,-78.592865,273485,91%,Decile 10,0,27565,36.326615,-78.592865,<10,35,<10-35,12,North Carolina
1407808090,33,40.882442,-88.628136,61764,SAINT JAMES HOSPITAL,2500 W REYNOLDS ST,PONTIAC,IL,31,1,1,3.03,<33.33%,33,0,0,0%,61764,40.8708,-88.679436,273518,91%,Decile 10,0,61764,40.8708,-88.679436,<10,35,<10-35,12,Illinois
1427043546,33,41.827392,-89.479188,61021,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,DIXON,IL,32,1,0,3.03,<33.33%,33,0,0,0%,61021,41.844542,-89.479313,273551,91%,Decile 10,0,61021,41.844542,-89.479313,<10,35,<10-35,12,Illinois
1437141181,33,40.994585,-91.585772,52641,HENRY COUNTY SOLDIERS' AND SAILORS' MEMORIAL HOSPITAL,407 S WHITE ST,MOUNT PLEASANT,IA,31,1,1,3.03,<33.33%,33,0,0,0%,52641,40.963772,-91.557991,273584,91%,Decile 10,0,52641,40.963772,-91.557991,<10,35,<10-35,12,Iowa
1497702195,33,40.314277,-111.710402,84057,"TIMPANOGOS REGIONAL MEDICAL SERVICES, INC.",750 W 800 N,OREM,UT,32,1,0,3.03,<33.33%,32,1,3,<33.33%,84057,40.312862,-111.71286,273617,91%,Decile 10,0,84057,40.312862,-111.71286,<10,35,<10-35,12,Utah
1538113725,33,39.487185,-123.741963,95437,ADVENTIST HEALTH MENDOCINO COAST,700 RIVER DR,FORT BRAGG,CA,33,0,0,0,0%,33,0,0,0%,95437,39.431377,-123.800385,273650,91%,Decile 10,0,95437,39.431377,-123.800385,<10,35,<10-35,12,California
1568414589,33,43.851308,-84.717297,48617,MIDMICHIGAN MEDICAL CENTER CLARE,703 N MCEWAN ST,CLARE,MI,33,0,0,0,0%,33,0,0,0%,48617,43.821033,-84.768829,273683,91%,Decile 10,0,48617,43.821033,-84.768829,<10,35,<10-35,12,Michigan
1598181091,33,41.701921,-73.911519,12601,WESTCHESTER COUNTY HEALTH CARE CORPORATION,241 NORTH RD,POUGHKEEPSIE,NY,29,4,0,12.12,<33.33%,33,0,0,0%,12601,41.717785,-73.928276,273716,91%,Decile 10,0,12601,41.717785,-73.928276,<10,35,<10-35,12,New York
1689625980,33,44.532241,-122.821044,97355,MID-VALLEY HEALTHCARE INC,525 N SANTIAM HIGHWAY,LEBANON,OR,31,2,0,6.06,<33.33%,33,0,0,0%,97355,44.551041,-122.907066,273749,91%,Decile 10,0,97355,44.551041,-122.907066,<10,35,<10-35,12,Oregon
1699754812,33,35.143564,-88.156874,38372,HARDIN COUNTY GENERAL HOSPITAL,935 WAYNE ROAD,SAVANNAH,TN,32,0,1,0,0%,33,0,0,0%,38372,35.227974,-88.229912,273782,91%,Decile 10,0,38372,35.227974,-88.229912,<10,35,<10-35,12,Tennessee
1720470974,33,40.410762,-111.87679,84043,JORDAN VALLEY MEDICAL CENTER LP,3000 N. TRIUMPH BOULEVARD,LEHI,UT,32,1,0,3.03,<33.33%,33,0,0,0%,84043,40.425274,-111.878563,273815,91%,Decile 10,0,84043,40.425274,-111.878563,<10,35,<10-35,12,Utah
1730184342,33,43.710329,-87.733076,53081,ST. NICHOLAS HOSPITAL-SISTERS OF THE THIRD ORDER OF ST FRANCIS,3100 SUPERIOR AVE,SHEBOYGAN,WI,29,3,1,9.09,<33.33%,33,0,0,0%,53081,43.762478,-87.747826,273848,91%,Decile 10,0,53081,43.762478,-87.747826,<10,35,<10-35,12,Wisconsin
1740239557,33,45.392528,-91.882516,54812,"MAYO CLINIC HEALTH SYSTEM-NORTHWEST WISCONSIN REGION, INC.",1222 E WOODLAND AVE,BARRON,WI,33,0,0,0,0%,33,0,0,0%,54812,45.397612,-91.839292,273881,91%,Decile 10,0,54812,45.397612,-91.839292,<10,35,<10-35,12,Wisconsin
1770901761,33,40.856413,-74.12694,7055,PRIME HEALTHCARE SERVICES - ST. MARY'S PASSAIC LLC,350 BOULEVARD,PASSAIC,NJ,26,7,0,21.21,<33.33%,33,0,0,0%,7055,40.859051,-74.137283,273914,91%,Decile 10,0,7055,40.859051,-74.137283,<10,35,<10-35,12,New Jersey
1831193499,33,30.793357,-93.240067,70634,HOSPITAL SERVICE DISTRICT NO 2 OF PARISH OF BEAUREGARD STATE OF LA,600 S PINE ST,DERIDDER,LA,30,3,0,9.09,<33.33%,33,0,0,0%,70634,30.841557,-93.288338,273947,91%,Decile 10,0,70634,30.841557,-93.288338,<10,35,<10-35,12,Louisiana
1881658110,33,39.685805,-111.864491,84648,CENTRAL VALLEY MEDICAL CENTER,48 W 1500 N,NEPHI,UT,32,0,1,0,0%,33,0,0,0%,84648,39.731392,-111.837575,273980,91%,Decile 10,0,84648,39.731392,-111.837575,<10,35,<10-35,12,Utah
1912902206,33,40.060612,-75.080176,19111,JEANES HOSPITAL,7600 CENTRAL AVE,PHILADELPHIA,PA,23,8,2,24.24,<33.33%,33,0,0,0%,19111,40.070508,-75.087828,274013,91%,Decile 10,0,19111,40.070508,-75.087828,<10,35,<10-35,12,Pennsylvania
1922031541,33,32.282235,-98.196717,76401,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,411 N BELKNAP ST,STEPHENVILLE,TX,31,1,1,3.03,<33.33%,33,0,0,0%,76401,32.222538,-98.204102,274046,91%,Decile 10,0,76401,32.222538,-98.204102,<10,35,<10-35,12,Texas
1942277835,33,46.497279,-93.637914,56431,"AITKIN COMMUNITY HOSPITAL, INC.",200 BUNKER HILL DR,AITKIN,MN,33,0,0,0,0%,33,0,0,0%,56431,46.529635,-93.698415,274079,91%,Decile 10,0,56431,46.529635,-93.698415,<10,35,<10-35,12,Minnesota
1952300477,33,39.305991,-85.478417,47240,DECATUR COUNTY MEMORIAL HOSPITAL,720 N. LINCOLN ST,GREENSBURG,IN,33,0,0,0,0%,33,0,0,0%,47240,39.344013,-85.478645,274112,91%,Decile 10,0,47240,39.344013,-85.478645,<10,35,<10-35,12,Indiana
1023387479,32,25.728662,-80.239996,33133,PLANTATION GENERAL HOSPITAL LP,3663 S MIAMI AVE,MIAMI,FL,22,9,1,28.12,<34.37%,32,0,0,0%,33133,25.740005,-80.213524,274144,91%,Decile 10,0,33133,25.740005,-80.213524,<10,35,<10-35,12,Florida
1033124961,32,40.812957,-73.937376,10037,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,506 MALCOLM X BLVD,NEW YORK,NY,2,30,0,93.75,93.75%,32,0,0,0%,10037,40.814228,-73.939613,274176,91%,Decile 10,0,10037,40.814228,-73.939613,<10,35,<10-35,12,New York
1033225875,32,43.310627,-72.461623,5156,SPRINGFIELD HOSPITAL INC.,25 RIDGEWOOD ROAD,SPRINGFIELD,VT,32,0,0,0,0%,32,0,0,0%,5156,43.298302,-72.494934,274208,91%,Decile 10,0,5156,43.298302,-72.494934,<10,35,<10-35,12,Vermont
1063418424,32,40.745223,-107.694794,81625,THE MEMORIAL HOSPITAL,750 HOSPITAL LOOP,CRAIG,CO,31,0,1,0,0%,32,0,0,0%,81625,40.518655,-107.580216,274240,91%,Decile 10,0,81625,40.518655,-107.580216,<10,35,<10-35,12,Colorado
1073584058,32,37.718218,-88.910435,62959,MARION HOSPITAL CORPORATION,3333 W DEYOUNG ST,MARION,IL,31,1,0,3.12,<34.37%,32,0,0,0%,62959,37.742889,-88.99147,274272,91%,Decile 10,0,62959,37.742889,-88.99147,<10,35,<10-35,12,Illinois
1154307593,32,35.993867,-106.088977,87532,PRESBYTERIAN HEALTHCARE SERVICES,1010 SPRUCE ST,ESPANOLA,NM,23,9,0,28.12,<34.37%,32,0,0,0%,87532,35.997288,-106.088356,274304,91%,Decile 10,0,87532,35.997288,-106.088356,<10,35,<10-35,12,New Mexico
1154329753,32,40.140745,-89.370598,62656,ABRAHAM LINCOLN MEMORIAL HOSPITAL,200 STAHLHUT DR,LINCOLN,IL,31,0,1,0,0%,32,0,0,0%,62656,40.153484,-89.390038,274336,91%,Decile 10,0,62656,40.153484,-89.390038,<10,35,<10-35,12,Illinois
1275703910,32,39.019995,-105.113586,80863,UCHEALTH PIKES PEAK REGIONAL HOSPITAL,16420 WEST HIGHWAY 24,WOODLAND PARK,CO,30,1,1,3.12,<34.37%,32,0,0,0%,80863,38.974606,-105.074493,274368,91%,Decile 10,0,80863,38.974606,-105.074493,<10,35,<10-35,12,Colorado
1316055205,32,40.539413,-111.321274,84032,IHC HEALTH SERVICES INC,1485 S HIGHWAY 40,HEBER CITY,UT,31,1,0,3.12,<34.37%,32,0,0,0%,84032,40.490185,-111.406219,274400,91%,Decile 10,0,84032,40.490185,-111.406219,<10,35,<10-35,12,Utah
1336145168,32,43.134351,-74.339632,12078,NATHAN LITTAUER HOSPITAL ASSOCIATION,99 E STATE ST,GLOVERSVILLE,NY,31,1,0,3.12,<34.37%,32,0,0,0%,12078,43.069516,-74.330007,274432,91%,Decile 10,0,12078,43.069516,-74.330007,<10,35,<10-35,12,New York
1447284898,32,37.68769,-92.644458,65536,MERCY HOSPITAL LEBANON,100 HOSPITAL DR,LEBANON,MO,30,2,0,6.25,<34.37%,32,0,0,0%,65536,37.681574,-92.634295,274464,91%,Decile 10,0,65536,37.681574,-92.634295,<10,35,<10-35,12,Missouri
1518941806,32,25.017205,-80.518498,33070,MARINERS HOSPITAL INC,91500 OVERSEAS HWY,TAVERNIER,FL,30,1,1,3.12,<34.37%,32,0,0,0%,33070,25.005958,-80.522035,274496,91%,Decile 10,0,33070,25.005958,-80.522035,<10,35,<10-35,12,Florida
1598765539,32,41.658372,-83.408909,43616,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DR,OREGON,OH,30,0,2,0,0%,32,0,0,0%,43616,41.620789,-83.47995,274528,91%,Decile 10,0,43616,41.620789,-83.47995,<10,35,<10-35,12,Ohio
1629011234,32,41.303378,-84.358279,43512,MERCY HEALTH - DEFIANCE HOSPITAL LLC,1404 E 2ND ST,DEFIANCE,OH,29,1,2,3.12,<34.37%,32,0,0,0%,43512,41.284392,-84.33944,274560,91%,Decile 10,0,43512,41.284392,-84.33944,<10,35,<10-35,12,Ohio
1639140015,32,41.016132,-110.64493,82930,EVANSTON HOSPITAL CORPORATION,190 ARROWHEAD DR,EVANSTON,WY,30,1,1,3.12,<34.37%,32,0,0,0%,82930,41.243126,-110.990623,274592,91%,Decile 10,0,82930,41.243126,-110.990623,<10,35,<10-35,12,Wyoming
1659439834,32,37.769436,-122.447662,94117,SUTTER BAY HOSPITALS,601 DUBOCE AVE,SAN FRANCISCO,CA,23,8,1,25,<34.37%,32,0,0,0%,-,-,-,274624,91%,Decile 10,0,94117,37.769436,-122.447662,<10,35,<10-35,12,California
1689696148,32,40.828228,-84.940039,46733,ADAMS COUNTY MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,IN,31,0,1,0,0%,32,0,0,0%,46733,40.816902,-84.913822,274656,91%,Decile 10,0,46733,40.816902,-84.913822,<10,35,<10-35,12,Indiana
1699752923,32,42.001706,-71.499949,2895,PRIME HEALTHCARE SERVICES LANDMARK LLC,115 CASS AVE,WOONSOCKET,RI,30,2,0,6.25,<34.37%,31,1,3.1,<34.37%,2895,42.004886,-71.495423,274688,91%,Decile 10,0,2895,42.004886,-71.495423,<10,35,<10-35,12,Rhode Island
1740211028,32,47.060731,-123.389742,98541,GRAYS HARBOR COUNTY PUBLIC HOSPITAL DISTRICT NO 1,600 E. MAIN STREET,ELMA,WA,32,0,0,0,0%,32,0,0,0%,98541,47.006935,-123.391907,274720,91%,Decile 10,0,98541,47.006935,-123.391907,<10,35,<10-35,12,Washington
1801852736,32,31.855051,-102.350647,79761,ODESSA REGIONAL HOSPITAL LP,520 E 6TH ST,ODESSA,TX,24,8,0,25,<34.37%,31,1,3.1,<34.37%,79761,31.851369,-102.365136,274752,91%,Decile 10,0,79761,31.851369,-102.365136,<10,35,<10-35,12,Texas
1851338149,32,41.357927,-83.110237,43420,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,28,3,1,9.37,<34.37%,32,0,0,0%,43420,41.339508,-83.134933,274784,91%,Decile 10,0,43420,41.339508,-83.134933,<10,35,<10-35,12,Ohio
1912282369,32,45.320277,-122.536467,97045,PROVIDENCE HEALTH & SERVICES - OREGON,1500 DIVISION ST,OREGON CITY,OR,32,0,0,0,0%,32,0,0,0%,97045,45.356147,-122.587139,274816,91%,Decile 10,0,97045,45.356147,-122.587139,<10,35,<10-35,12,Oregon
1912948308,32,39.805381,-93.579097,64601,SAINT LUKES HOSPITAL OF CHILLICOTHE,2799 N WASHINGTON,CHILLICOTHE,MO,32,0,0,0,0%,32,0,0,0%,64601,39.817006,-93.551105,274848,91%,Decile 10,0,64601,39.817006,-93.551105,<10,35,<10-35,12,Missouri
1952809816,32,44.751984,-91.514998,54701,"MCHS HOSPITALS, INC.",2310 CRAIG RD,EAU CLAIRE,WI,29,1,2,3.12,<34.37%,30,2,6.2,<34.37%,54701,44.794201,-91.520081,274880,91%,Decile 10,0,54701,44.794201,-91.520081,<10,35,<10-35,12,Wisconsin
1962401497,32,40.276893,-80.170729,15317,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,32,0,0,0,0%,32,0,0,0%,15317,40.246097,-80.190122,274912,91%,Decile 10,0,15317,40.246097,-80.190122,<10,35,<10-35,12,Pennsylvania
1023003969,31,43.479527,-96.704993,57108,HEART HOSPITAL OF SOUTH DAKOTA LLC,4500 W 69TH ST,SIOUX FALLS,SD,30,0,1,0,0%,31,0,0,0%,57108,43.49098,-96.781083,274943,91%,Decile 10,0,57108,43.49098,-96.781083,<10,35,<10-35,12,South Dakota
1063426377,31,40.738837,-73.878535,11373,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,7901 BROADWAY,ELMHURST,NY,18,12,1,38.7,38.70%,31,0,0,0%,11373,40.744197,-73.885613,274974,91%,Decile 10,0,11373,40.744197,-73.885613,<10,35,<10-35,12,New York
1063441293,31,34.066964,-117.937007,91790,EMANATE HEALTH MEDICAL CENTER,1115 S SUNSET AVE,WEST COVINA,CA,17,13,1,41.93,41.93%,31,0,0,0%,91790,34.064228,-117.945313,275005,91%,Decile 10,0,91790,34.064228,-117.945313,<10,35,<10-35,12,California
1073535027,31,40.745224,-73.978297,10016,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,462 1ST AVE,NEW YORK,NY,18,11,2,35.48,35.48%,29,2,6.4,<35.48%,10016,40.73967,-73.976341,275036,91%,Decile 10,0,10016,40.73967,-73.976341,<10,35,<10-35,12,New York
1124090659,31,40.556201,-112.265744,84074,TOOELE HOSPITAL CORPORATION,2055 N MAIN ST,TOOELE,UT,29,0,2,0,0%,31,0,0,0%,84074,40.566368,-112.29789,275067,91%,Decile 10,0,84074,40.566368,-112.29789,<10,35,<10-35,12,Utah
1134161623,31,41.246317,-82.846599,44811,THE BELLEVUE HOSPITAL,1400 W MAIN ST,BELLEVUE,OH,30,0,1,0,0%,31,0,0,0%,44811,41.288006,-82.881729,275098,91%,Decile 10,0,44811,41.288006,-82.881729,<10,35,<10-35,12,Ohio
1154326379,31,35.939004,-80.440264,27006,DAVIE MEDICAL CENTER,329 NC HIGHWAY 801 N,BERMUDA RUN,NC,29,1,1,3.22,<35.48%,31,0,0,0%,27006,36.009464,-80.447823,275129,91%,Decile 10,0,27006,36.009464,-80.447823,<10,35,<10-35,12,North Carolina
1205307378,31,34.972313,-81.585917,29340,CHEROKEE MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,26,5,0,16.12,<35.48%,31,0,0,0%,29340,35.089951,-81.634418,275160,91%,Decile 10,0,29340,35.089951,-81.634418,<10,35,<10-35,12,South Carolina
1215939210,31,32.399905,-92.05655,71202,BRFHH MONROE LLC,4864 JACKSON ST,MONROE,LA,16,15,0,48.38,48.38%,31,0,0,0%,71202,32.450962,-92.105542,275191,91%,Decile 10,0,71202,32.450962,-92.105542,<10,35,<10-35,12,Louisiana
1255380127,31,37.700947,-97.107258,67002,KANSAS MEDICAL CENTER LLC,1124 W 21ST,ANDOVER,KS,29,1,1,3.22,<35.48%,31,0,0,0%,67002,37.724359,-97.148011,275222,91%,Decile 10,0,67002,37.724359,-97.148011,<10,35,<10-35,12,Kansas
1326485749,31,29.538288,-90.704647,70363,SOUTHERN REGIONAL MEDICAL CORPORATION,1978 INDUSTRIAL BLVD,HOUMA,LA,13,18,0,58.06,58.06%,31,0,0,0%,70363,29.569876,-90.68821,275253,91%,Decile 10,0,70363,29.569876,-90.68821,<10,35,<10-35,12,Louisiana
1336328244,31,33.956526,-118.358654,90301,"PRIME HEALTHCARE CENTINELA, LLC",555 E HARDY ST,INGLEWOOD,CA,5,24,2,77.41,77.41%,31,0,0,0%,90301,33.950481,-118.348297,275284,91%,Decile 10,0,90301,33.950481,-118.348297,<10,35,<10-35,12,California
1346274537,31,40.601278,-73.761651,11691,EPISCOPAL HEALTH SERVICES INC,327 BEACH 19TH ST,FAR ROCKAWAY,NY,19,11,1,35.48,35.48%,31,0,0,0%,11691,40.598599,-73.753578,275315,92%,Decile 10,0,11691,40.598599,-73.753578,<10,35,<10-35,12,New York
1386683316,31,41.649589,-85.00655,46703,"CAMERON MEMORIAL COMMUNITY HOSPITAL, INC.",416 E MAUMEE ST,ANGOLA,IN,31,0,0,0,0%,31,0,0,0%,46703,41.634503,-84.994806,275346,92%,Decile 10,0,46703,41.634503,-84.994806,<10,35,<10-35,12,Indiana
1407949191,31,44.22514,-86.210203,49660,MUNSON HEALTHCARE MANISTEE HOSPITAL,1465 E PARKDALE AVE,MANISTEE,MI,31,0,0,0,0%,31,0,0,0%,49660,44.271626,-86.272514,275377,92%,Decile 10,0,49660,44.271626,-86.272514,<10,35,<10-35,12,Michigan
1417465824,31,32.094348,-95.906047,75751,"ATHENS HOSPITAL, LLC",2000 S PALESTINE ST,ATHENS,TX,29,2,0,6.45,<35.48%,31,0,0,0%,-,-,-,275408,92%,Decile 10,0,75751,32.094348,-95.906047,<10,35,<10-35,12,Texas
1427059070,31,48.689862,-109.78113,59501,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,27,4,0,12.9,<35.48%,31,0,0,0%,59501,48.536849,-109.685455,275439,92%,Decile 10,0,59501,48.536849,-109.685455,<10,35,<10-35,12,Montana
1437148020,31,29.097035,-97.282413,77954,DEWITT MEDICAL DISTRICT,2550 N ESPLANADE ST,CUERO,TX,20,11,0,35.48,35.48%,31,0,0,0%,77954,29.112434,-97.283304,275470,92%,Decile 10,0,77954,29.112434,-97.283304,<10,35,<10-35,12,Texas
1508885633,31,44.777225,-94.198563,55336,GLENCOE REGIONAL HEALTH SERVICES,1805 HENNEPIN AVE N,GLENCOE,MN,31,0,0,0,0%,31,0,0,0%,55336,44.777675,-94.151892,275501,92%,Decile 10,0,55336,44.777675,-94.151892,<10,35,<10-35,12,Minnesota
1548216476,31,38.11859,-89.715824,62286,SPARTA COMMUNITY HOSPITAL,818 E BROADWAY ST,SPARTA,IL,30,0,1,0,0%,31,0,0,0%,62286,38.123959,-89.691536,275532,92%,Decile 10,0,62286,38.123959,-89.691536,<10,35,<10-35,12,Illinois
1558759498,31,32.19457,-111.014995,85713,BANNER - UNIVERSITY MEDICAL CENTER SOUTH CAMPUS LLC,2800 E AJO WAY,TUCSON,AZ,28,3,0,9.67,<35.48%,31,0,0,0%,85713,32.176315,-110.930611,275563,92%,Decile 10,0,85713,32.176315,-110.930611,<10,35,<10-35,12,Arizona
1568461440,31,37.822892,-81.266198,25801,"APPALACHIAN REGIONAL HEALTHCARE, INC",306 STANAFORD ROAD,BECKLEY,WV,28,3,0,9.67,<35.48%,31,0,0,0%,25801,37.798527,-81.168121,275594,92%,Decile 10,0,25801,37.798527,-81.168121,<10,35,<10-35,12,West Virginia
1578529285,31,34.199824,-118.447609,91405,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,22,9,0,29.03,<35.48%,31,0,0,0%,91405,34.195011,-118.463219,275625,92%,Decile 10,0,91405,34.195011,-118.463219,<10,35,<10-35,12,California
1598282246,31,27.506929,-81.408456,33870,"SEBRING HEALTH SERVICES, LLC",3600 S HIGHLANDS AVE,SEBRING,FL,30,1,0,3.22,<35.48%,30,1,3.2,<35.48%,33870,27.465614,-81.432963,275656,92%,Decile 10,0,33870,27.465614,-81.432963,<10,35,<10-35,12,Florida
1669567319,31,35.442462,-84.640077,37303,ATHENS REGIONAL MEDICAL CENTER LLC,1114 W MADISON AVE,ATHENS,TN,28,2,1,6.45,<35.48%,31,0,0,0%,37303,35.441027,-84.606658,275687,92%,Decile 10,0,37303,35.441027,-84.606658,<10,35,<10-35,12,Tennessee
1700851649,31,,,,CRISP REGIONAL HOSPITAL INC,902 7TH ST NORTH,CORDELE,GA,24,6,1,19.35,<35.48%,31,0,0,0%,31015,31.977566,-83.781288,275718,92%,Decile 10,0,31015,31.977566,-83.781288,<10,35,<10-35,12,Georgia
1740450121,31,30.00824,-95.438996,77090,"HOUSTON NORTHWEST OPERATING COMPANY, LLC",710 CYPRESS CREEK PKWY,HOUSTON,TX,17,14,0,45.16,45.16%,28,3,9.6,<35.48%,77090,30.02046,-95.442558,275749,92%,Decile 10,0,77090,30.02046,-95.442558,<10,35,<10-35,12,Texas
1801104732,31,38.833719,-77.006591,20032,NOT-FOR-PROFIT HOSPITAL CORPORATION,1310 SOUTHERN AVE SE,WASHINGTON,DC,1,30,0,96.77,96.77%,31,0,0,0%,20032,38.835939,-76.984994,275780,92%,Decile 10,0,20032,38.835939,-76.984994,<10,35,<10-35,12,District of Columbia
1811913460,31,32.916719,-85.940589,35010,THE RUSSELL HOSPITAL CORPORATION,3316 HIGHWAY 280,ALEXANDER CITY,AL,28,3,0,9.67,<35.48%,31,0,0,0%,35010,32.9316,-85.9687,275811,92%,Decile 10,0,35010,32.9316,-85.9687,<10,35,<10-35,12,Alabama
1851403265,31,44.979814,-113.896277,83467,STEELE MEMORIAL MEDICAL CENTER,203 S DAISY ST,SALMON,ID,30,0,1,0,0%,31,0,0,0%,83467,45.173279,-113.891756,275842,92%,Decile 10,0,83467,45.173279,-113.891756,<10,35,<10-35,12,Idaho
1871588772,31,37.803188,-85.465955,40004,"FLAGET HEALTHCARE, INC",4305 NEW SHEPHERDSVILLE RD,BARDSTOWN,KY,29,2,0,6.45,<35.48%,31,0,0,0%,40004,37.861878,-85.523221,275873,92%,Decile 10,0,40004,37.861878,-85.523221,<10,35,<10-35,12,Kentucky
1912085184,31,41.372501,-96.049201,68122,ALEGENT HEALTH IMMANUEL MEDICAL CENTER,6901 N 72ND ST,OMAHA,NE,24,7,0,22.58,<35.48%,31,0,0,0%,68122,41.322296,-96.019997,275904,92%,Decile 10,0,68122,41.322296,-96.019997,<10,35,<10-35,12,Nebraska
1912900168,31,40.039742,-79.12982,15501,UPMC SOMERSET,225 S CENTER AVE,SOMERSET,PA,31,0,0,0,0%,28,3,9.6,<35.48%,15501,40.007117,-79.077746,275935,92%,Decile 10,0,15501,40.007117,-79.077746,<10,35,<10-35,12,Pennsylvania
1942298153,31,37.605905,-122.126873,94545,HAYWARD SISTERS HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,CA,19,12,0,38.7,38.70%,31,0,0,0%,94545,37.633453,-122.087914,275966,92%,Decile 10,0,94545,37.633453,-122.087914,<10,35,<10-35,12,California
1023587045,30,40.032528,-84.194575,45373,KETTERING MEDICAL CENTER,600 W MAIN ST,TROY,OH,30,0,0,0,0%,30,0,0,0%,45373,40.042924,-84.209557,275996,92%,Decile 10,0,45373,40.042924,-84.209557,<10,35,<10-35,12,Ohio
1073519377,30,36.829354,-81.53971,24354,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DR,MARION,VA,28,1,1,3.33,<36.66%,30,0,0,0%,24354,36.851913,-81.48822,276026,92%,Decile 10,0,24354,36.851913,-81.48822,<10,35,<10-35,12,Virginia
1114923406,30,32.665346,-83.785924,31008,"THE MEDICAL CENTER OF PEACH COUNTY, INC",1960 HWY 247 CONNECTOR,BYRON,GA,16,13,1,43.33,43.33%,30,0,0,0%,31008,32.644868,-83.782734,276056,92%,Decile 10,0,31008,32.644868,-83.782734,<10,35,<10-35,12,Georgia
1154795581,30,33.554561,-84.399687,30274,"PRIME HEALTHCARE FOUNDATION - SOUTHERN REGIONAL, LLC",11 UPPER RIVERDALE RD SW,RIVERDALE,GA,5,24,1,80,80%,30,0,0,0%,30274,33.579383,-84.389673,276086,92%,Decile 10,0,30274,33.579383,-84.389673,<10,35,<10-35,12,Georgia
1184639122,30,35.419594,-99.437791,73644,FARMERS UNION HOSPITAL ASSOCIATION,1801 W 3RD ST,ELK CITY,OK,26,4,0,13.33,<36.66%,30,0,0,0%,73644,35.414234,-99.425148,276116,92%,Decile 10,0,73644,35.414234,-99.425148,<10,35,<10-35,12,Oklahoma
1265460232,30,26.188511,-80.104988,33308,NORTH BROWARD HOSPITAL DISTRICT,6401 NORTH FEDERAL HIGHWAY,FORT LAUDERDALE,FL,27,2,1,6.66,<36.66%,30,0,0,0%,33308,26.206805,-80.111015,276146,92%,Decile 10,0,33308,26.206805,-80.111015,<10,35,<10-35,12,Florida
1306921911,30,41.691764,-87.510917,46320,FRANCISCAN HEALTH DYER & HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,9,21,0,70,70%,30,0,0,0%,46320,41.615178,-87.523881,276176,92%,Decile 10,0,46320,41.615178,-87.523881,<10,35,<10-35,12,Indiana
1326021197,30,25.974621,-80.420075,33029,SOUTH BROWARD HOSPITAL DISTRICT,1901 SW 172ND AVE,MIRAMAR,FL,13,17,0,56.66,56.66%,30,0,0,0%,33029,25.990898,-80.373413,276206,92%,Decile 10,0,33029,25.990898,-80.373413,<10,35,<10-35,12,Florida
1356320469,30,40.759919,-86.376113,46947,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,29,0,1,0,0%,30,0,0,0%,46947,40.763244,-86.361619,276236,92%,Decile 10,0,46947,40.763244,-86.361619,<10,35,<10-35,12,Indiana
1396760542,30,36.376276,-85.326452,38570,LIVINGSTON REGIONAL HOSPITAL LLC,315 OAK ST,LIVINGSTON,TN,30,0,0,0,0%,30,0,0,0%,38570,36.384718,-85.328426,276266,92%,Decile 10,0,38570,36.384718,-85.328426,<10,35,<10-35,12,Tennessee
1396849303,30,44.981117,-92.69486,54016,"HUDSON HOSPITAL, INC.",405 STAGELINE RD,HUDSON,WI,28,1,1,3.33,<36.66%,30,0,0,0%,54016,44.960796,-92.717567,276296,92%,Decile 10,0,54016,44.960796,-92.717567,<10,35,<10-35,12,Wisconsin
